track_id,track_name,artist_id,release_date,explicit,track_popularity,artist_genres,artist_followers,artist_popularity
7snQQk1zcKl8gZ92AnueZW,Sweet Child O' Mine,3qm84nBOXUEQ2vnTfUTTFC,1987-07-21,False,89,rock|glam metal|hard rock|classic rock,36160351,82
4V2rUOmaevK0C1bKAkeFf5,Eu Te Seguro - Ao Vivo,5qIpstBGrGteJZg1xIvbiz,2025-10-23,False,80,sertanejo|sertanejo universitário,424552,84
3d0WouFnFmr0K3kjeza3fF,Hips Don't Lie (feat. Wyclef Jean),0EmeFodog0BfCgMzAIvKQp,2005-11-28,False,88,latin pop,41040754,89
7mDTvYD2ieE4Q28XFziMfJ,Cry,1QAJqy2dA3ihHBFIHRphZj,2019-10-25,False,88,dream pop,18183304,86
3CRDbSIZ4r5MsZ0YwxuEkn,Stressed Out,3YQKmKGau1PzlVlkL1iodx,2015-05-15,False,88,,26040495,85
2ENexcMEMsYk0rVJigVD3i,Only Girl (In The World),5pKCCKE2ajJHZ9KAiaK11H,2010-01-01,False,87,,71021292,93
3B54sVLJ402zGa6Xm4YGNe,Unforgettable,6vXTefBL93Dj5IqAWq6OTv,2017-07-14,True,87,,5952513,77
36vmaZyO0iAE6FZ7287fg2,Dive,00x1fYSGhdqScXBRpSj3DW,2023-06-30,False,88,pop soul,2735646,93
6RUKPb4LETWmmr3iAEQktW,Something Just Like This,69GGBxA162lTqCwzJG5jLp,2017-04-07,False,88,,21573461,83
3dYD57lRAUcMHufyqn9GcI,Take Me To Church,2FXC3k01G6Gw61bmprjgqS,2014-09-19,False,84,,9300500,84
6eLQXa6uk2EW8drsiKbABZ,TU SANCHO,0ys2OFYzWYB5hRDLCsBqxt,2025-05-02,True,87,corrido|corridos tumbados|corridos bélicos|música mexicana|sierreño|banda|sad sierreño|electro corridos,22411807,92
4ukpXdplqDEMk3Fy2i30oI,ME POSTOU NO DAILY - FESTA DO BIG G,5s27i7oqhNWIcE4HeoVdq0,2025-11-27,True,79,brazilian funk|funk consciente|trap funk,2236373,79
2ipIPsgrgd0j2beDf4Ki70,Mystical Magical,22wbnEMDvgVIAGdFeek6ET,2025-06-20,False,84,,7610224,85
7G7mSV4BebkoHWwKTDvXu9,Winter Ahead (with PARK HYO SHIN),3JsHnjpbhX4SnySpvpa9DK,2024-11-29,False,83,k-pop,20334057,78
4e76Ss3ji7HQZ4qwcPNkNA,MIENTRAS DUERMES,7Gi6gjaWy3DxyilpF1a8Is,2023-10-05,True,87,corridos tumbados|corrido|corridos bélicos|sad sierreño|sierreño|música mexicana|banda,30181941,90
2LawezPeJhN4AWuSB0GtAU,Have You Ever Seen The Rain,3IYUhFvPQItj6xySrBmZkd,1970-12-07,False,87,classic rock|southern rock|country rock,8163249,80
